date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2020-12-12,US_WA,2421.0,29.0,,29098.0,209247.0,2879.0,,3285936.0
2020-12-13,US_WA,2228.0,0.0,,34134.0,211475.0,2879.0,,3320070.0
2020-12-14,US_WA,1410.0,0.0,,27833.0,212885.0,2879.0,,3347903.0
2020-12-15,US_WA,652.0,39.0,,32441.0,213537.0,2918.0,,3380344.0
2020-12-16,US_WA,667.0,35.0,,31332.0,214204.0,2953.0,,3411676.0
2020-12-17,US_WA,61.0,89.0,,21216.0,214265.0,3042.0,,3432892.0
2020-12-18,US_WA,2940.0,75.0,,0.0,217205.0,3117.0,,3432892.0
2020-12-19,US_WA,3063.0,-13.0,,45736.0,220268.0,3104.0,,3478628.0
2020-12-20,US_WA,2332.0,0.0,,24949.0,222600.0,3104.0,,3503577.0
2020-12-21,US_WA,0.0,0.0,,0.0,222600.0,3104.0,,3503577.0
2020-12-22,US_WA,4035.0,2.0,,56118.0,226635.0,3106.0,,3559695.0
2020-12-23,US_WA,1252.0,25.0,,30764.0,227887.0,3131.0,,3590459.0
2020-12-24,US_WA,2315.0,31.0,,30191.0,230202.0,3162.0,,3620650.0
2020-12-25,US_WA,2891.0,22.0,,28560.0,233093.0,3184.0,,3649210.0
2020-12-26,US_WA,0.0,0.0,,0.0,233093.0,3184.0,,3649210.0
2020-12-27,US_WA,3626.0,0.0,,61569.0,236719.0,3184.0,,3710779.0
2020-12-28,US_WA,0.0,0.0,,0.0,236719.0,3184.0,,3710779.0
2020-12-29,US_WA,1953.0,11.0,,57883.0,238672.0,3195.0,,3768662.0
2020-12-30,US_WA,2174.0,174.0,,29659.0,240846.0,3369.0,,3798321.0
2020-12-31,US_WA,1484.0,51.0,,7069.0,242330.0,3420.0,,3805390.0
2021-01-01,US_WA,4422.0,41.0,,31430.0,246752.0,3461.0,,3836820.0
2021-01-02,US_WA,0.0,0.0,,0.0,246752.0,3461.0,,3836820.0
2021-01-03,US_WA,0.0,0.0,,0.0,246752.0,3461.0,,3836820.0
2021-01-04,US_WA,8644.0,-2.0,,73152.0,255396.0,3459.0,,3909972.0
2021-01-05,US_WA,1039.0,23.0,,25788.0,256435.0,3482.0,,3935760.0
2021-01-06,US_WA,2332.0,59.0,,13872.0,258767.0,3541.0,,3949632.0
2021-01-07,US_WA,1985.0,64.0,,19957.0,260752.0,3605.0,,3969589.0
2021-01-08,US_WA,3260.0,29.0,,17549.0,264012.0,3634.0,,3987138.0
2021-01-09,US_WA,4595.0,65.0,,22646.0,268607.0,3699.0,,4009784.0
2021-01-10,US_WA,2988.0,-1.0,,24990.0,271595.0,3698.0,,4034774.0
2021-01-11,US_WA,0.0,0.0,,0.0,271595.0,3698.0,,4034774.0
2021-01-12,US_WA,5091.0,1.0,,52757.0,276686.0,3699.0,,4087531.0
2021-01-13,US_WA,1858.0,90.0,,23116.0,278544.0,3789.0,,4110647.0
2021-01-14,US_WA,2658.0,49.0,,17770.0,281202.0,3838.0,,4128417.0
2021-01-15,US_WA,2575.0,38.0,,24797.0,283777.0,3876.0,,4153214.0
2021-01-16,US_WA,2193.0,27.0,,26619.0,285970.0,3903.0,,4179833.0
2021-01-17,US_WA,0.0,0.0,,0.0,285970.0,3903.0,,4179833.0
2021-01-18,US_WA,3969.0,0.0,,53925.0,289939.0,3903.0,,4233758.0
2021-01-19,US_WA,0.0,0.0,,0.0,289939.0,3903.0,,4233758.0
2021-01-20,US_WA,2050.0,37.0,,31790.0,291989.0,3940.0,,4265548.0
2021-01-21,US_WA,2028.0,0.0,,31758.0,294017.0,3940.0,,4297306.0
2021-01-22,US_WA,2070.0,125.0,,28492.0,296087.0,4065.0,,4325798.0
2021-01-23,US_WA,2162.0,49.0,,23981.0,298249.0,4114.0,,4349779.0
2021-01-24,US_WA,1949.0,0.0,,23867.0,300198.0,4114.0,,4373646.0
2021-01-25,US_WA,0.0,0.0,,0.0,300198.0,4114.0,,4373646.0
2021-01-26,US_WA,1943.0,34.0,,50584.0,302141.0,4148.0,,4424230.0
2021-01-27,US_WA,1341.0,19.0,,22614.0,303482.0,4167.0,,4446844.0
2021-01-28,US_WA,1807.0,44.0,,23371.0,305289.0,4211.0,,4470215.0
2021-01-29,US_WA,2520.0,32.0,,25248.0,307809.0,4243.0,,4495463.0
2021-01-30,US_WA,1992.0,42.0,,28758.0,309801.0,4285.0,,4524221.0
2021-01-31,US_WA,1796.0,0.0,,24018.0,311597.0,4285.0,,4548239.0
2021-02-01,US_WA,0.0,0.0,,0.0,311597.0,4285.0,,4548239.0
2021-02-02,US_WA,1738.0,33.0,,49351.0,313335.0,4318.0,,4597590.0
2021-02-03,US_WA,1357.0,-2.0,,17196.0,314692.0,4316.0,,4614786.0
2021-02-04,US_WA,1602.0,72.0,,31042.0,316294.0,4388.0,,4645828.0
2021-02-05,US_WA,1584.0,28.0,,24987.0,317878.0,4416.0,,4670815.0
2021-02-06,US_WA,1493.0,33.0,,23835.0,319371.0,4449.0,,4694650.0
2021-02-07,US_WA,775.0,0.0,,22209.0,320146.0,4449.0,,4716859.0
2021-02-08,US_WA,0.0,0.0,,0.0,320146.0,4449.0,,4716859.0
2021-02-09,US_WA,3068.0,2.0,,54978.0,323214.0,4451.0,,4771837.0
2021-02-10,US_WA,811.0,107.0,,22088.0,324025.0,4558.0,,4793925.0
2021-02-11,US_WA,681.0,45.0,,20740.0,324706.0,4603.0,,4814665.0
2021-02-12,US_WA,1453.0,30.0,,25411.0,326159.0,4633.0,,4840076.0
2021-02-13,US_WA,1008.0,42.0,,26917.0,327167.0,4675.0,,4866993.0
2021-02-14,US_WA,880.0,0.0,,29161.0,328047.0,4675.0,,4896154.0
2021-02-15,US_WA,0.0,0.0,,0.0,328047.0,4675.0,,4896154.0
2021-02-16,US_WA,0.0,0.0,,0.0,328047.0,4675.0,,4896154.0
2021-02-17,US_WA,1699.0,34.0,,71312.0,329746.0,4709.0,,4967466.0
2021-02-18,US_WA,1061.0,50.0,,30274.0,330807.0,4759.0,,4997740.0
2021-02-19,US_WA,1200.0,44.0,,27554.0,332007.0,4803.0,,5025294.0
2021-02-20,US_WA,897.0,19.0,,22760.0,332904.0,4822.0,,5048054.0
2021-02-21,US_WA,890.0,0.0,,26024.0,333794.0,4822.0,,5074078.0
2021-02-22,US_WA,0.0,0.0,,0.0,333794.0,4822.0,,5074078.0
2021-02-23,US_WA,1168.0,35.0,,46148.0,334962.0,4857.0,,5120226.0
2021-02-24,US_WA,731.0,24.0,,25291.0,335693.0,4881.0,,5145517.0
2021-02-25,US_WA,872.0,31.0,,21996.0,336565.0,4912.0,,5167513.0
2021-02-26,US_WA,1088.0,30.0,,25737.0,337653.0,4942.0,,5193250.0
2021-02-27,US_WA,1169.0,14.0,,20174.0,338822.0,4956.0,,5213424.0
2021-02-28,US_WA,951.0,0.0,,21008.0,339773.0,4956.0,,5234432.0
2021-03-01,US_WA,0.0,0.0,,0.0,339773.0,4956.0,,5234432.0
2021-03-02,US_WA,935.0,13.0,,45898.0,340708.0,4969.0,,5280330.0
2021-03-03,US_WA,733.0,19.0,,21178.0,341441.0,4988.0,,5301508.0
2021-03-04,US_WA,795.0,24.0,,18873.0,342236.0,5012.0,,5320381.0
2021-03-05,US_WA,854.0,20.0,,24021.0,343090.0,5032.0,,5344402.0
2021-03-06,US_WA,778.0,9.0,,25314.0,343868.0,5041.0,,5369716.0
2021-03-07,US_WA,664.0,0.0,,24040.0,344532.0,5041.0,,5393756.0
2021-03-08,US_WA,1094.0,21.0,,,348485.0,5129.0,,
2021-03-09,US_WA,711.0,12.0,,,349196.0,5141.0,,
2021-03-10,US_WA,685.0,18.0,,,349881.0,5159.0,,
2021-03-11,US_WA,780.0,8.0,,,350661.0,5167.0,,
2021-03-12,US_WA,758.0,16.0,,,351419.0,5183.0,,
2021-03-13,US_WA,697.0,0.0,,,352116.0,5183.0,,
2021-03-14,US_WA,109.0,0.0,,,352225.0,5183.0,,
2021-03-15,US_WA,1119.0,9.0,,,353344.0,5192.0,,
2021-03-16,US_WA,637.0,14.0,,,353981.0,5206.0,,
2021-03-17,US_WA,925.0,6.0,,,354906.0,5212.0,,
2021-03-18,US_WA,800.0,13.0,,,355706.0,5225.0,,
2021-03-19,US_WA,931.0,-1.0,,,356637.0,5224.0,,
2021-03-20,US_WA,739.0,0.0,,,357376.0,5224.0,,
2021-03-21,US_WA,44.0,0.0,,,357420.0,5224.0,,
2021-03-22,US_WA,1307.0,8.0,,,358727.0,5232.0,,
2021-03-23,US_WA,563.0,17.0,,,359290.0,5249.0,,
2021-03-24,US_WA,913.0,1.0,,,360203.0,5250.0,,
2021-03-25,US_WA,1097.0,36.0,,,361300.0,5286.0,,
2021-03-26,US_WA,1103.0,2.0,,,362403.0,5288.0,,
2021-03-27,US_WA,1185.0,0.0,,,363588.0,5288.0,,
2021-03-28,US_WA,71.0,0.0,,,363659.0,5288.0,,
2021-03-29,US_WA,1370.0,8.0,,,365029.0,5296.0,,
2021-03-30,US_WA,787.0,6.0,,,365816.0,5302.0,,
2021-03-31,US_WA,1091.0,7.0,,,366907.0,5309.0,,
2021-04-01,US_WA,1142.0,7.0,,,368049.0,5316.0,,
2021-04-02,US_WA,1270.0,9.0,,,369319.0,5325.0,,
2021-04-03,US_WA,1043.0,1.0,,,370362.0,5326.0,,
2021-04-04,US_WA,47.0,0.0,,,370409.0,5326.0,,
2021-04-05,US_WA,2222.0,12.0,,,372631.0,5338.0,,
2021-04-06,US_WA,596.0,12.0,,,373227.0,5350.0,,
2021-04-07,US_WA,1175.0,7.0,,,374402.0,5357.0,,
2021-04-08,US_WA,979.0,10.0,,,375381.0,5367.0,,
2021-04-09,US_WA,1431.0,6.0,,,376812.0,5373.0,,
2021-04-10,US_WA,1167.0,0.0,,,377979.0,5373.0,,
2021-04-11,US_WA,73.0,0.0,,,378052.0,5373.0,,
2021-04-12,US_WA,2502.0,7.0,,,380554.0,5380.0,,
2021-04-13,US_WA,983.0,11.0,,,381537.0,5391.0,,
2021-04-14,US_WA,1090.0,16.0,,,382627.0,5407.0,,
2021-04-15,US_WA,1324.0,5.0,,,383951.0,5412.0,,
2021-04-16,US_WA,1744.0,15.0,,,385695.0,5427.0,,
2021-04-17,US_WA,1617.0,0.0,,,387312.0,5427.0,,
2021-04-18,US_WA,70.0,0.0,,,387382.0,5427.0,,
2021-04-19,US_WA,1460.0,12.0,,,388842.0,5439.0,,
2021-04-20,US_WA,1573.0,12.0,,,390415.0,5451.0,,
2021-04-21,US_WA,1598.0,15.0,,,392013.0,5466.0,,
2021-04-22,US_WA,1501.0,6.0,,,393514.0,5472.0,,
2021-04-23,US_WA,1840.0,5.0,,,395354.0,5477.0,,
2021-04-24,US_WA,1536.0,1.0,,,396890.0,5478.0,,
2021-04-25,US_WA,116.0,0.0,,,397006.0,5478.0,,
2021-04-26,US_WA,2321.0,20.0,,,399327.0,5498.0,,
2021-04-27,US_WA,1059.0,12.0,,,400386.0,5510.0,,
2021-04-28,US_WA,1663.0,12.0,,,402049.0,5522.0,,
2021-04-29,US_WA,1540.0,13.0,,,403589.0,5535.0,,
2021-04-30,US_WA,1383.0,12.0,,,404972.0,5547.0,,
2021-05-01,US_WA,1574.0,0.0,,,406546.0,5547.0,,
2021-05-02,US_WA,113.0,0.0,,,406659.0,5547.0,,
2021-05-03,US_WA,2492.0,8.0,,,409151.0,5555.0,,
2021-05-04,US_WA,1343.0,20.0,,,410494.0,5575.0,,
2021-05-05,US_WA,1348.0,11.0,,,411842.0,5586.0,,
2021-05-06,US_WA,1162.0,12.0,,,413004.0,5598.0,,
2021-05-07,US_WA,1475.0,11.0,,,414479.0,5609.0,,
2021-05-08,US_WA,1394.0,0.0,,,415873.0,5609.0,,
2021-05-09,US_WA,69.0,0.0,,,415942.0,5609.0,,
2021-05-10,US_WA,1735.0,21.0,,,417677.0,5630.0,,
2021-05-11,US_WA,1202.0,7.0,,,418879.0,5637.0,,
2021-05-12,US_WA,1098.0,21.0,,,419977.0,5658.0,,
2021-05-13,US_WA,1302.0,11.0,,,421279.0,5669.0,,
2021-05-14,US_WA,2442.0,-6.0,,,423721.0,5663.0,,
2021-05-15,US_WA,778.0,0.0,,,424499.0,5663.0,,
2021-05-16,US_WA,82.0,0.0,,,424581.0,5663.0,,
2021-05-17,US_WA,801.0,19.0,,,425382.0,5682.0,,
2021-05-18,US_WA,676.0,18.0,,,426058.0,5700.0,,
2021-05-19,US_WA,891.0,20.0,,,426949.0,5720.0,,
2021-05-20,US_WA,964.0,15.0,,,427913.0,5735.0,,
2021-05-21,US_WA,1601.0,12.0,,,429514.0,5747.0,,
2021-05-22,US_WA,0.0,0.0,,,429514.0,5747.0,,
2021-05-23,US_WA,12.0,0.0,,,429526.0,5747.0,,
2021-05-24,US_WA,1920.0,7.0,,,431446.0,5754.0,,
2021-05-25,US_WA,1044.0,13.0,,,432490.0,5767.0,,
2021-05-26,US_WA,1664.0,18.0,,,434154.0,5785.0,,
2021-05-27,US_WA,1526.0,13.0,,,435680.0,5798.0,,
2021-05-28,US_WA,1061.0,11.0,,,436741.0,5809.0,,
2021-05-29,US_WA,751.0,0.0,,,437492.0,5809.0,,
2021-05-30,US_WA,0.0,0.0,,,437492.0,5809.0,,
2021-05-31,US_WA,8.0,0.0,,,437500.0,5809.0,,
2021-06-01,US_WA,1418.0,24.0,,,438918.0,5833.0,,
2021-06-02,US_WA,757.0,12.0,,,439675.0,5845.0,,
2021-06-03,US_WA,863.0,21.0,,,440538.0,5866.0,,
2021-06-04,US_WA,733.0,15.0,,,441271.0,5881.0,,
2021-06-05,US_WA,655.0,0.0,,,441926.0,5881.0,,
2021-06-06,US_WA,80.0,0.0,,,442006.0,5881.0,,
2021-06-07,US_WA,756.0,13.0,,,442762.0,5894.0,,
2021-06-08,US_WA,802.0,-73.0,,,443564.0,5821.0,,
2021-06-09,US_WA,595.0,15.0,,,444159.0,5836.0,,
2021-06-10,US_WA,763.0,10.0,,,444922.0,5846.0,,
2021-06-11,US_WA,566.0,11.0,,,445488.0,5857.0,,
2021-06-12,US_WA,546.0,0.0,,,446034.0,5857.0,,
2021-06-13,US_WA,57.0,1.0,,,446091.0,5858.0,,
2021-06-14,US_WA,687.0,-33.0,,,446778.0,5825.0,,
2021-06-15,US_WA,488.0,17.0,,,447266.0,5842.0,,
2021-06-16,US_WA,515.0,8.0,,,447781.0,5850.0,,
2021-06-17,US_WA,482.0,2.0,,,448263.0,5852.0,,
2021-06-18,US_WA,453.0,11.0,,,448716.0,5863.0,,
2021-06-19,US_WA,392.0,4.0,,,449108.0,5867.0,,
2021-06-20,US_WA,62.0,0.0,,,449170.0,5867.0,,
2021-06-21,US_WA,659.0,14.0,,,449829.0,5881.0,,
2021-06-22,US_WA,424.0,6.0,,,450253.0,5887.0,,
2021-06-23,US_WA,742.0,43.0,,,450995.0,5930.0,,
2021-06-24,US_WA,565.0,9.0,,,451560.0,5939.0,,
2021-06-25,US_WA,420.0,10.0,,,451980.0,5949.0,,
2021-06-26,US_WA,347.0,-1.0,,,452327.0,5948.0,,
2021-06-27,US_WA,63.0,0.0,,,452390.0,5948.0,,
2021-06-28,US_WA,570.0,8.0,,,452960.0,5956.0,,
2021-06-29,US_WA,347.0,7.0,,,453307.0,5963.0,,
2021-06-30,US_WA,323.0,21.0,,,453630.0,5984.0,,
2021-07-01,US_WA,457.0,8.0,,,454087.0,5992.0,,
2021-07-02,US_WA,397.0,2.0,,,454484.0,5994.0,,
2021-07-03,US_WA,0.0,0.0,,,454484.0,5994.0,,
2021-07-04,US_WA,0.0,0.0,,,454484.0,5994.0,,
2021-07-05,US_WA,0.0,0.0,,,454484.0,5994.0,,
2021-07-06,US_WA,1146.0,17.0,,,455630.0,6011.0,,
2021-07-07,US_WA,486.0,16.0,,,456116.0,6027.0,,
2021-07-08,US_WA,527.0,13.0,,,456643.0,6040.0,,
2021-07-09,US_WA,449.0,10.0,,,457092.0,6050.0,,
2021-07-10,US_WA,0.0,0.0,,,457092.0,6050.0,,
2021-07-11,US_WA,0.0,0.0,,,457092.0,6050.0,,
2021-07-12,US_WA,1632.0,1.0,,,458724.0,6051.0,,
2021-07-13,US_WA,558.0,19.0,,,459282.0,6070.0,,
2021-07-14,US_WA,733.0,6.0,,,460015.0,6076.0,,
2021-07-15,US_WA,715.0,10.0,,,460730.0,6086.0,,
2021-07-16,US_WA,671.0,7.0,,,461401.0,6093.0,,
2021-07-17,US_WA,11.0,0.0,,,461412.0,6093.0,,
2021-07-18,US_WA,0.0,0.0,,,461412.0,6093.0,,
2021-07-19,US_WA,1820.0,3.0,,,463232.0,6096.0,,
2021-07-20,US_WA,782.0,10.0,,,464014.0,6106.0,,
2021-07-21,US_WA,949.0,6.0,,,464963.0,6112.0,,
2021-07-22,US_WA,1474.0,2.0,,,466437.0,6114.0,,
2021-07-23,US_WA,1052.0,10.0,,,467489.0,6124.0,,
2021-07-24,US_WA,0.0,0.0,,,467489.0,6124.0,,
2021-07-25,US_WA,0.0,0.0,,,467489.0,6124.0,,
2021-07-26,US_WA,3064.0,10.0,,,470553.0,6134.0,,
2021-07-27,US_WA,976.0,7.0,,,471529.0,6141.0,,
2021-07-28,US_WA,1338.0,2.0,,,472867.0,6143.0,,
2021-07-29,US_WA,809.0,17.0,,,473676.0,6160.0,,
2021-07-30,US_WA,844.0,5.0,,,474520.0,6165.0,,
2021-07-31,US_WA,0.0,0.0,,,474520.0,6165.0,,
2021-08-01,US_WA,0.0,0.0,,,474520.0,6165.0,,
2021-08-02,US_WA,2832.0,4.0,,,477352.0,6169.0,,
2021-08-03,US_WA,4989.0,8.0,,,482341.0,6177.0,,
2021-08-04,US_WA,2497.0,8.0,,,484838.0,6185.0,,
2021-08-05,US_WA,2916.0,15.0,,,487754.0,6200.0,,
2021-08-06,US_WA,2206.0,9.0,,,489960.0,6209.0,,
2021-08-07,US_WA,0.0,0.0,,,489960.0,6209.0,,
2021-08-08,US_WA,0.0,0.0,,,489960.0,6209.0,,
2021-08-09,US_WA,6407.0,7.0,,,496367.0,6216.0,,
2021-08-10,US_WA,1404.0,17.0,,,497771.0,6233.0,,
2021-08-11,US_WA,4170.0,17.0,,,501941.0,6250.0,,
2021-08-12,US_WA,3625.0,12.0,,,505566.0,6262.0,,
2021-08-13,US_WA,3065.0,25.0,,,508631.0,6287.0,,
2021-08-14,US_WA,0.0,0.0,,,508631.0,6287.0,,
2021-08-15,US_WA,0.0,0.0,,,508631.0,6287.0,,
2021-08-16,US_WA,7595.0,8.0,,,516226.0,6295.0,,
2021-08-17,US_WA,2378.0,22.0,,,518604.0,6317.0,,
2021-08-18,US_WA,3786.0,29.0,,,522390.0,6346.0,,
2021-08-19,US_WA,3915.0,32.0,,,526305.0,6378.0,,
2021-08-20,US_WA,3789.0,23.0,,,530094.0,6401.0,,
2021-08-21,US_WA,109.0,0.0,,,530203.0,6401.0,,
2021-08-22,US_WA,0.0,0.0,,,530203.0,6401.0,,
2021-08-23,US_WA,8003.0,26.0,,,538206.0,6427.0,,
2021-08-24,US_WA,3466.0,48.0,,,541672.0,6475.0,,
2021-08-25,US_WA,2951.0,31.0,,,544623.0,6506.0,,
2021-08-26,US_WA,3985.0,31.0,,,548608.0,6537.0,,
2021-08-27,US_WA,4469.0,30.0,,,553077.0,6567.0,,
2021-08-28,US_WA,0.0,0.0,,,553077.0,6567.0,,
2021-08-29,US_WA,0.0,0.0,,,553077.0,6567.0,,
2021-08-30,US_WA,8346.0,24.0,,,561423.0,6591.0,,
2021-08-31,US_WA,3364.0,47.0,,,564787.0,6638.0,,
2021-09-01,US_WA,4094.0,33.0,,,568881.0,6671.0,,
2021-09-02,US_WA,4855.0,33.0,,,573736.0,6704.0,,
2021-09-03,US_WA,3833.0,45.0,,,577569.0,6749.0,,
2021-09-04,US_WA,0.0,0.0,,,577569.0,6749.0,,
2021-09-05,US_WA,151.0,0.0,,,577720.0,6749.0,,
2021-09-06,US_WA,182.0,0.0,,,577902.0,6749.0,,
2021-09-07,US_WA,10901.0,48.0,,,588803.0,6797.0,,
2021-09-08,US_WA,3665.0,59.0,,,592468.0,6856.0,,
2021-09-09,US_WA,4037.0,64.0,,,596505.0,6920.0,,
2021-09-10,US_WA,3466.0,57.0,,,599971.0,6977.0,,
2021-09-11,US_WA,0.0,0.0,,,599971.0,6977.0,,
2021-09-12,US_WA,213.0,5.0,,,600184.0,6982.0,,
2021-09-13,US_WA,9108.0,60.0,,,609292.0,7042.0,,
2021-09-14,US_WA,3071.0,53.0,,,612363.0,7095.0,,
2021-09-15,US_WA,3756.0,48.0,,,616119.0,7143.0,,
2021-09-16,US_WA,3486.0,56.0,,,619605.0,7199.0,,
2021-09-17,US_WA,3649.0,57.0,,,623254.0,7256.0,,
2021-09-18,US_WA,0.0,0.0,,,623254.0,7256.0,,
2021-09-19,US_WA,0.0,0.0,,,623254.0,7256.0,,
2021-09-20,US_WA,7349.0,63.0,,,630603.0,7319.0,,
2021-09-21,US_WA,2931.0,53.0,,,633534.0,7372.0,,
2021-09-22,US_WA,2102.0,51.0,,,635636.0,7423.0,,
2021-09-23,US_WA,4458.0,64.0,,,640094.0,7487.0,,
2021-09-24,US_WA,3089.0,50.0,,,643183.0,7537.0,,
2021-09-25,US_WA,0.0,0.0,,,643183.0,7537.0,,
2021-09-26,US_WA,102.0,0.0,,,643285.0,7537.0,,
2021-09-27,US_WA,8226.0,41.0,,,651511.0,7578.0,,
2021-09-28,US_WA,3021.0,63.0,,,654532.0,7641.0,,
2021-09-29,US_WA,2752.0,63.0,,,657284.0,7704.0,,
2021-09-30,US_WA,3183.0,76.0,,,660467.0,7780.0,,
2021-10-01,US_WA,3093.0,44.0,,,663560.0,7824.0,,
2021-10-02,US_WA,0.0,0.0,,,663560.0,7824.0,,
2021-10-03,US_WA,100.0,0.0,,,663660.0,7824.0,,
2021-10-04,US_WA,6711.0,37.0,,,670371.0,7861.0,,
2021-10-05,US_WA,2517.0,48.0,,,672888.0,7909.0,,
2021-10-06,US_WA,2623.0,61.0,,,675511.0,7970.0,,
2021-10-07,US_WA,2870.0,47.0,,,678381.0,8017.0,,
2021-10-08,US_WA,2363.0,51.0,,,680744.0,8068.0,,
2021-10-09,US_WA,0.0,0.0,,,680744.0,8068.0,,
2021-10-10,US_WA,64.0,0.0,,,680808.0,8068.0,,
2021-10-11,US_WA,5622.0,52.0,,,686430.0,8120.0,,
2021-10-12,US_WA,2464.0,0.0,,,688894.0,8120.0,,
2021-10-13,US_WA,2969.0,94.0,,,691863.0,8214.0,,
2021-10-14,US_WA,2980.0,49.0,,,694843.0,8263.0,,
2021-10-15,US_WA,2519.0,32.0,,,697362.0,8295.0,,
2021-10-16,US_WA,0.0,0.0,,,697362.0,8295.0,,
2021-10-17,US_WA,62.0,0.0,,,697424.0,8295.0,,
2021-10-18,US_WA,2027.0,7.0,,,699451.0,8302.0,,
2021-10-19,US_WA,5421.0,79.0,,,704872.0,8381.0,,
2021-10-20,US_WA,2596.0,50.0,,,707468.0,8431.0,,
2021-10-21,US_WA,3151.0,44.0,,,710619.0,8475.0,,
2021-10-22,US_WA,2392.0,26.0,,,713011.0,8501.0,,
2021-10-23,US_WA,0.0,0.0,,,713011.0,8501.0,,
2021-10-24,US_WA,62.0,0.0,,,713073.0,8501.0,,
2021-10-25,US_WA,5315.0,30.0,,,718388.0,8531.0,,
2021-10-26,US_WA,1988.0,41.0,,,720376.0,8572.0,,
2021-10-27,US_WA,1924.0,45.0,,,722300.0,8617.0,,
2021-10-28,US_WA,3216.0,29.0,,,725516.0,8646.0,,
2021-10-29,US_WA,2245.0,40.0,,,727761.0,8686.0,,
2021-10-30,US_WA,0.0,0.0,,,727761.0,8686.0,,
2021-10-31,US_WA,59.0,0.0,,,727820.0,8686.0,,
2021-11-01,US_WA,4990.0,31.0,,,732810.0,8717.0,,
2021-11-02,US_WA,1763.0,36.0,,,734573.0,8753.0,,
2021-11-03,US_WA,1789.0,31.0,,,736362.0,8784.0,,
2021-11-04,US_WA,2240.0,38.0,,,738602.0,8822.0,,
2021-11-05,US_WA,1559.0,22.0,,,740161.0,8844.0,,
2021-11-06,US_WA,0.0,0.0,,,740161.0,8844.0,,
2021-11-07,US_WA,58.0,0.0,,,740219.0,8844.0,,
2021-11-08,US_WA,5105.0,33.0,,,745324.0,8877.0,,
2021-11-09,US_WA,1536.0,31.0,,,746860.0,8908.0,,
2021-11-10,US_WA,2090.0,2.0,,,748950.0,8910.0,,
2021-11-11,US_WA,0.0,0.0,,,748950.0,8910.0,,
2021-11-12,US_WA,3796.0,69.0,,,752746.0,8979.0,,
2021-11-13,US_WA,0.0,0.0,,,752746.0,8979.0,,
2021-11-14,US_WA,85.0,0.0,,,752831.0,8979.0,,
2021-11-15,US_WA,4072.0,55.0,,,756903.0,9034.0,,
2021-11-16,US_WA,2155.0,35.0,,,759058.0,9069.0,,
2021-11-17,US_WA,2246.0,39.0,,,761304.0,9108.0,,
2021-11-18,US_WA,1898.0,30.0,,,763202.0,9138.0,,
2021-11-19,US_WA,1579.0,19.0,,,764781.0,9157.0,,
2021-11-20,US_WA,10.0,0.0,,,764791.0,9157.0,,
2021-11-21,US_WA,25.0,0.0,,,764816.0,9157.0,,
2021-11-22,US_WA,3814.0,25.0,,,768630.0,9182.0,,
2021-11-23,US_WA,1178.0,43.0,,,769808.0,9225.0,,
2021-11-24,US_WA,1078.0,31.0,,,770886.0,9256.0,,
2021-11-25,US_WA,0.0,0.0,,,770886.0,9256.0,,
2021-11-26,US_WA,0.0,0.0,,,770886.0,9256.0,,
2021-11-27,US_WA,0.0,0.0,,,770886.0,9256.0,,
2021-11-28,US_WA,0.0,0.0,,,770886.0,9256.0,,
2021-11-29,US_WA,4727.0,57.0,,,775613.0,9313.0,,
2021-11-30,US_WA,1388.0,36.0,,,777001.0,9349.0,,
2021-12-01,US_WA,1345.0,42.0,,,778346.0,9391.0,,
2021-12-02,US_WA,3432.0,44.0,,,781778.0,9435.0,,
2021-12-03,US_WA,1848.0,31.0,,,783626.0,9466.0,,
2021-12-04,US_WA,0.0,0.0,,,783626.0,9466.0,,
2021-12-05,US_WA,34.0,0.0,,,783660.0,9466.0,,
2021-12-06,US_WA,3170.0,30.0,,,786830.0,9496.0,,
2021-12-07,US_WA,2023.0,21.0,,,788853.0,9517.0,,
2021-12-08,US_WA,1053.0,31.0,,,789906.0,9548.0,,
2021-12-09,US_WA,1946.0,36.0,,,791852.0,9584.0,,
2021-12-10,US_WA,1250.0,18.0,,,793102.0,9602.0,,
2021-12-11,US_WA,0.0,0.0,,,793102.0,9602.0,,
2021-12-12,US_WA,24.0,0.0,,,793126.0,9602.0,,
2021-12-13,US_WA,3404.0,23.0,,,796530.0,9625.0,,
2021-12-14,US_WA,1019.0,27.0,,,797549.0,9652.0,,
2021-12-15,US_WA,1562.0,29.0,,,799111.0,9681.0,,
2021-12-16,US_WA,2011.0,21.0,,,801122.0,9702.0,,
2021-12-17,US_WA,1976.0,23.0,,,803098.0,9725.0,,
2021-12-18,US_WA,0.0,0.0,,,803098.0,9725.0,,
2021-12-19,US_WA,0.0,0.0,,,803098.0,9725.0,,
2021-12-20,US_WA,5285.0,16.0,,,808383.0,9741.0,,
2021-12-21,US_WA,1964.0,26.0,,,810347.0,9767.0,,
2021-12-22,US_WA,1991.0,32.0,,,812338.0,9799.0,,
2021-12-23,US_WA,5340.0,29.0,,,817678.0,9828.0,,
2021-12-24,US_WA,0.0,0.0,,,817678.0,9828.0,,
2021-12-25,US_WA,0.0,0.0,,,817678.0,9828.0,,
2021-12-26,US_WA,0.0,0.0,,,817678.0,9828.0,,
2021-12-27,US_WA,18785.0,19.0,,,836463.0,9847.0,,
